name,birthYear,birthDate,gender,birthplace
Chris Campoli,1984-01-01T00:00:00+02:00,1984-07-09,male,{Ontario|North York|Mississauga|Canada}
Chris Neiszner,1984-01-01T00:00:00+02:00,1984-02-04,,{Saskatchewan|Canada|Craik Saskatchewan}
Chris Porter (ice hockey),1984-01-01T00:00:00+02:00,1984-05-29,male,{Ontario|Canada|Thunder Bay}
Cleve Kinley,1984-01-01T00:00:00+02:00,1984-01-03,,{Surrey British Columbia|Canada}
Scott Hotham,1984-01-01T00:00:00+02:00,1984-07-19,male,{Ontario|Barrie|Canada}
Aaron Sorochan,1984-01-01T00:00:00+02:00,1984-04-17,,{Alberta|Edmonton|Canada}
Adam Henrich,1984-01-01T00:00:00+02:00,1984-01-19,male,{Ontario|Thornhill Ontario|Canada}
Adam Keefe (ice hockey),1984-01-01T00:00:00+02:00,1984-04-26,male,{Ontario|Brampton|Canada}
Adam Pardy,1984-01-01T00:00:00+02:00,1984-03-29,male,{Newfoundland and Labrador|Bonavista Newfoundland and Labrador|Canada}
Adam Taylor,1984-01-01T00:00:00+02:00,1984-06-24,,{British Columbia|Campbell River British Columbia|Canada}
Cody Bostock,1984-01-01T00:00:00+02:00,1984-03-03,male,{British Columbia|Salmon Arm|Canada}
Cody McLeod,1984-01-01T00:00:00+02:00,1984-06-26,,{Manitoba|Canada|Binscarth Manitoba}
Corey Crawford,1984-01-01T00:00:00+02:00,1984-12-31,male,{Canada|Montreal|Quebec}
Corey Locke,1984-01-01T00:00:00+02:00,1984-05-08,male,{Ontario|Newmarket Ontario|Canada}
Craig Switzer,1984-01-01T00:00:00+02:00,1984-10-16,male,{British Columbia|Canada|Peachland British Columbia}
D. J. King,1984-01-01T00:00:00+02:00,1984-06-27,,{Saskatchewan|Canada|Meadow Lake Saskatchewan}
Dan Henningson,1984-01-01T00:00:00+02:00,1984-01-10,male,{Alberta|Edmonton|Canada}
Daniel Bellissimo,1984-01-01T00:00:00+02:00,1984-08-15,male,{Ontario|Toronto|Canada}
Daniel Girardi,1984-01-01T00:00:00+02:00,1984-04-29,,{Ontario|Welland|Canada}
Johnny Boychuk,1984-01-01T00:00:00+02:00,1984-01-19,male,{Alberta|Edmonton|Canada}
Jon Gleed,1984-01-01T00:00:00+02:00,1984-01-03,,{Ontario|Milton Ontario|Canada}
Jonathan Filewich,1984-01-01T00:00:00+02:00,1984-10-02,,{British Columbia|Canada|Kelowna}
Jordan Hendry,1984-01-01T00:00:00+02:00,1984-02-23,,{Saskatchewan|Canada|Nokomis Saskatchewan}
Kenny MacAulay,1984-01-01T00:00:00+02:00,1984-04-29,,{Nova Scotia|Baddeck Nova Scotia|Canada}
Kevin Harvey (ice hockey),1984-01-01T00:00:00+02:00,1984-09-14,male,{Hamilton Ontario|Ontario|Canada}
Kevin Klein,1984-01-01T00:00:00+02:00,1984-12-13,,{Ontario|Kitchener Ontario|Canada}
Kevin McLeod (ice hockey),1984-01-01T00:00:00+02:00,1984-10-25,,{Alberta|Canada|Calgary}
Kevin Westgarth,1984-01-01T00:00:00+02:00,1984-02-07,,{Ontario|Amherstburg|Canada}
Jaclyn Hawkins,,1985-02-28,,{Ontario|Manotick|Canada}
Eric Fehr,1985-01-01T00:00:00+02:00,1985-09-07,,{Manitoba|Canada|Winkler Manitoba}
Erick Lizon,1985-01-01T00:00:00+02:00,1985-11-29,male,{Ontario|Kitchener Ontario|Canada}
Tessa Bonhomme,1985-01-01T00:00:00+02:00,1985-07-23,female,{Ontario|Canada|Greater Sudbury}
Todd Griffith,1985-01-01T00:00:00+02:00,1985-01-27,,{Ontario|Welland|Canada}
Luciano Aquino,1985-01-01T00:00:00+02:00,1985-01-26,male,{Ontario|Mississauga|Canada}
MacGregor Sharp,1985-01-01T00:00:00+02:00,1985-10-01,,{Alberta|Canada|Red Deer Alberta}
Grant Clitsome,1985-01-01T00:00:00+02:00,1985-04-14,,{Ontario|Gloucester Ontario|Canada}
Guillaume Desbiens,1985-01-01T00:00:00+02:00,1985-04-20,,{Canada|Alma Quebec|Quebec}
Zack Stortini,1985-01-01T00:00:00+02:00,1985-09-11,male,{Ontario|Elliot Lake|Canada}
Franklin MacDonald,1985-01-01T00:00:00+02:00,1985-04-08,,{Nova Scotia|Sydney Nova Scotia|Canada}
Geoff Kinrade,1985-01-01T00:00:00+02:00,1985-07-29,male,{British Columbia|Canada|Nelson British Columbia}
Geoff Platt,1985-01-01T00:00:00+02:00,1985-07-10,,{Ontario|Toronto|Canada}
Patrice Bergeron,1985-01-01T00:00:00+02:00,1985-07-24,male,{L'Ancienne-Lorette Quebec|Canada|Quebec}
Patrick Coulombe,1985-01-01T00:00:00+02:00,1985-04-23,,{Canada|Saint-Fabien Quebec|Quebec}
Patrick O'Sullivan,1985-01-01T00:00:00+02:00,1985-02-01,male,{Ontario|Toronto|Canada}
Paul Albers,1985-01-01T00:00:00+02:00,1985-10-15,,{Saskatchewan|Canada|Melville Saskatchewan}
Paul Bissonnette,1985-01-01T00:00:00+02:00,1985-03-11,,{Ontario|Welland|Canada}
Paul Crowder (ice hockey),1985-01-01T00:00:00+02:00,1985-02-12,male,{British Columbia|Victoria British Columbia|Canada}
Paul Szczechura,1985-01-01T00:00:00+02:00,1985-11-30,male,{Ontario|Brantford|Canada}
Dion Phaneuf,1985-01-01T00:00:00+02:00,1985-04-10,male,{Alberta|Edmonton|Canada}
Ryan Duncan,1985-01-01T00:00:00+02:00,1985-07-14,male,{Alberta|Canada|Calgary}
Ryan Garbutt,1985-01-01T00:00:00+02:00,1985-08-12,,{Manitoba|Winnipeg|Canada}
Ryan Getzlaf,1985-01-01T00:00:00+02:00,1985-05-10,,{Saskatchewan|Regina Saskatchewan|Canada}
Ryan Hamilton,1985-01-01T00:00:00+02:00,1985-04-15,,{Ontario|Oshawa|Canada}
Ryan Munce,1985-01-01T00:00:00+02:00,1985-04-16,male,{Ontario|Mississauga|Canada}
Ryan Nie,1985-01-01T00:00:00+02:00,1985-04-15,,{Ontario|Canada|Nanticoke Ontario}
Ryan Stone,1985-01-01T00:00:00+02:00,{1985-01-01T00:00:00+02:00|1985-03-20},,{Alberta|Canada|Calgary}
Michael Kostka,1985-01-01T00:00:00+02:00,1985-11-28,male,{Ontario|Toronto|Ajax Ontario|Canada}
Michael Teslak,1985-01-01T00:00:00+02:00,1985-12-02,,{British Columbia|Fernie British Columbia|Canada}
Michael Wall (ice hockey),1985-01-01T00:00:00+02:00,1985-07-25,,{British Columbia|Telkwa|Canada}
Mike Angelidis,1985-01-01T00:00:00+02:00,1985-06-27,,{Ontario|Canada|Woodbridge Ontario}
Mike Green (ice hockey born 1985),1985-01-01T00:00:00+02:00,1985-10-12,male,{Alberta|Canada|Calgary}
Mike Richards,1985-01-01T00:00:00+02:00,1985-02-11,male,{Ontario|Kenora|Canada}
Mike Santorelli,1985-01-01T00:00:00+02:00,1985-12-14,male,{British Columbia|Vancouver|Canada}
Mike Schreiber,1985-01-01T00:00:00+02:00,1985-09-04,male,{Alberta|Sherwood Park|Canada}
Torrey Mitchell,1985-01-01T00:00:00+02:00,1985-01-30,male,{Greenfield Park Quebec|Canada|Quebec}
Travis Gawryletz,1985-01-01T00:00:00+02:00,1985-11-02,,{British Columbia|Canada|Trail British Columbia}
Travis Zajac,1985-01-01T00:00:00+02:00,1985-05-13,male,{Manitoba|Winnipeg|Canada}
Trevor Smith (ice hockey),1985-01-01T00:00:00+02:00,1985-02-08,,{Ontario|Ottawa|Canada}
Troy Bodie,1985-01-01T00:00:00+02:00,1985-01-25,male,{Manitoba|Portage la Prairie|Canada}
Troy Brouwer,1985-01-01T00:00:00+02:00,1985-08-17,male,{British Columbia|Canada|North Delta British Columbia}
Tyler Eckford,1985-01-01T00:00:00+02:00,1985-09-08,male,{British Columbia|Vancouver|Canada}
Tyler Gotto,1985-01-01T00:00:00+02:00,1985-06-03,male,{Regina Saskatchewan|Canada}
Shaun Heshka,1985-01-01T00:00:00+02:00,1985-07-30,,{Saskatchewan|Canada|Melville Saskatchewan}
Shawn Belle,1985-01-01T00:00:00+02:00,1985-01-03,,{Alberta|Edmonton|Canada}
Shea Weber,1985-01-01T00:00:00+02:00,1985-08-14,male,{British Columbia|Sicamous|Canada}
Stefan Meyer (ice hockey),1985-01-01T00:00:00+02:00,1985-07-20,male,{Saskatchewan|Canada|Fox Valley Saskatchewan}
Stephen Dixon (ice hockey),1985-01-01T00:00:00+02:00,1985-09-07,,{Nova Scotia|Canada|Halifax (former city)}
Steve Bernier,1985-01-01T00:00:00+02:00,1985-03-31,male,{Quebec City|Canada|Quebec}
Kyle Hagel,1985-01-01T00:00:00+02:00,1985-01-21,male,{Hamilton Ontario|Ontario|Canada}
Kyle Quincey,1985-01-01T00:00:00+02:00,1985-08-12,male,{Ontario|Kitchener Ontario|Canada}
Marc-Antoine Pouliot,1985-01-01T00:00:00+02:00,1985-05-22,male,{Quebec City|Canada|Quebec}
Marc Methot,1985-01-01T00:00:00+02:00,1985-06-21,male,{Ontario|Ottawa|Canada}
Mariève Provost,1985-01-01T00:00:00+02:00,1985-04-15,female,{Canada|Laval Quebec|Quebec}
Mark Letestu,1985-01-01T00:00:00+02:00,1985-02-04,,{Elk Point Alberta|Canada}
Mark Mancari,1985-01-01T00:00:00+02:00,1985-07-11,male,{Ontario|London Ontario|Canada}
Jamie Bates (ice hockey),1985-01-01T00:00:00+02:00,1985-01-21,male,{Ontario|Toronto|Canada}
Jamie Fraser,1985-01-01T00:00:00+02:00,1985-11-17,,{Ontario|Sarnia|Canada}
Jamie Tardif,1985-01-01T00:00:00+02:00,1985-01-23,,{Ontario|Welland|Canada}
Jason Lepine,1985-01-01T00:00:00+02:00,1985-03-26,male,{Ontario|Cornwall Ontario|Canada}
Jay Beagle,1985-01-01T00:00:00+02:00,1985-10-16,,{Alberta|Canada|Calgary}
Jay Rosehill,1985-01-01T00:00:00+02:00,1985-07-16,male,{Alberta|Canada|Olds Alberta}
Jean-François Jacques,1985-01-01T00:00:00+02:00,1985-04-29,,{Terrebonne Quebec|Canada|Quebec}
Jean-Francois Boucher,1985-01-01T00:00:00+02:00,1985-12-01,male,{Rosemère Quebec|Canada|Quebec}
Dylan Hunter,1985-01-01T00:00:00+02:00,1985-05-21,male,{Quebec City|Canada|Quebec}
Josh Tordjman,1985-01-01T00:00:00+02:00,1985-01-11,,{Canada|Montreal|Quebec}
Julian Talbot,1985-01-01T00:00:00+02:00,1985-03-24,,{Ontario|Nickel Centre|Canada}
Justin Bowers,1985-01-01T00:00:00+02:00,1985-05-20,male,{Nova Scotia|Halifax Nova Scotia|Canada}
Justin Sawyer,1985-01-01T00:00:00+02:00,1985-10-18,,{Ontario|Oshawa|Canada}
Ashley Riggs,1985-01-01T00:00:00+02:00,1985-03-25,female,{Ontario|Canada|Pickering Ontario}
Ashton Rome,1985-01-01T00:00:00+02:00,1985-12-31,male,{Manitoba|Nesbitt Manitoba|Canada}
Annie Guay,1985-01-01T00:00:00+02:00,1985-06-29,female,{Rouyn-Noranda|Canada|Quebec}
Anthony Stewart (ice hockey),1985-01-01T00:00:00+02:00,1985-01-05,male,{LaSalle Quebec|Canada|Quebec}
Olivier Labelle,1985-01-01T00:00:00+02:00,1985-07-15,male,{Saint-Eustache Quebec|Canada|Quebec}
Oren Eizenman,1985-01-01T00:00:00+02:00,1985-03-27,male,{Ontario|Toronto|Canada}
Rane Carnegie,1985-01-01T00:00:00+02:00,1985-01-02,male,{Ontario|Toronto|Canada}
Raymond Sawada,1985-01-01T00:00:00+02:00,1985-02-19,,{British Columbia|Richmond British Columbia|Canada}
Rejean Beauchemin,1985-01-01T00:00:00+02:00,1985-05-03,male,{Manitoba|Winnipeg|Canada}
Philippe Dupuis,1985-01-01T00:00:00+02:00,1985-04-24,,{Canada|Laval Quebec|Quebec}
Pierre-Luc Létourneau-Leblond,1985-01-01T00:00:00+02:00,1985-06-04,male,{Lévis Quebec|Canada|Quebec}
Alexandre Bolduc,1985-01-01T00:00:00+02:00,1985-06-26,,{Canada|Montreal|Quebec}
Alexandre Picard (ice hockey),1985-01-01T00:00:00+02:00,1985-10-09,male,{Les Rivières Quebec City|Canada|Quebec}
Alexandre R. Picard,1985-01-01T00:00:00+02:00,1985-07-05,male,{Gatineau|Hull Quebec|Canada|Quebec}
Rick Kozak,1985-01-01T00:00:00+02:00,1985-08-19,male,{Manitoba|Canada|Norway House}
Riley Weselowski,1985-01-01T00:00:00+02:00,1985-02-24,male,{Manitoba|Canada|Pilot Mound Manitoba}
Rob Nolan,1985-01-01T00:00:00+02:00,1985-12-10,male,{Alberta|Sherwood Park|Canada}
Robert Nilsson,1985-01-01T00:00:00+02:00,1985-01-10,,{Alberta|Canada|Calgary}
T. J. Mulock,1985-01-01T00:00:00+02:00,1985-06-25,,{British Columbia|Canada|Langley British Columbia (city)}
Teddy Purcell,1985-01-01T00:00:00+02:00,1985-09-08,,{Newfoundland and Labrador|St. John's Newfoundland and Labrador|Canada}
Evan Barlow,1985-01-01T00:00:00+02:00,1985-11-08,male,{Strathmore Alberta|Canada}
Daniel Winnik,1985-01-01T00:00:00+02:00,1985-03-06,,{Ontario|Toronto|Canada}
Danny Syvret,1985-01-01T00:00:00+02:00,1985-06-13,,{Ontario|Canada|Millgrove Ontario}
Dany Roussin,1985-01-01T00:00:00+02:00,1985-01-09,,{Quebec City|Canada|Quebec}
Darin Olver,1985-01-01T00:00:00+02:00,1985-03-05,male,{British Columbia|Canada|Burnaby}
Darroll Powe,1985-01-01T00:00:00+02:00,1985-06-22,,{Saskatchewan|Saskatoon|Canada}
David Brine,1985-01-01T00:00:00+02:00,1985-01-06,,{Nova Scotia|Truro Nova Scotia|Canada}
David Brown (ice hockey),1985-01-01T00:00:00+02:00,1985-02-01,male,{Ontario|Canada|Stoney Creek Ontario}
Dean Strong,1985-01-01T00:00:00+02:00,1985-07-17,male,{Ontario|Mississauga|Canada}
Ben Cottreau,1985-01-01T00:00:00+02:00,1985-04-04,male,{Ontario|Toronto|Canada}
Benoît Mondou,1985-01-01T00:00:00+02:00,1985-05-03,male,{Sorel-Tracy|Canada|Quebec}
Blair Riley,1985-01-01T00:00:00+02:00,1985-11-01,male,{British Columbia|Kamloops|Canada}
Blair Yaworski,1985-01-01T00:00:00+02:00,1985-09-20,male,{Alberta|Canada|Calgary}
Bobbi-Jo Slusar,1985-01-01T00:00:00+02:00,1985-06-06,female,{Saskatchewan|Swift Current|Canada}
Bobby Raymond,1985-01-01T00:00:00+02:00,1985-08-07,male,{Ontario|Canada|Lucknow Ontario}
Brad Richardson,1985-01-01T00:00:00+02:00,1985-02-04,,{Ontario|Belleville Ontario|Canada}
Brandon Yip,1985-01-01T00:00:00+02:00,1985-04-25,male,{British Columbia|Vancouver|Canada}
Braydon Coburn,1985-01-01T00:00:00+02:00,1985-02-27,,{Alberta|Canada|Calgary}
Brendan Connolly,1985-01-01T00:00:00+02:00,1985-09-05,male,{Alberta|Ontario|Canmore Alberta|Canada|Dresden Ontario}
Brent Burns,1985-01-01T00:00:00+02:00,1985-03-09,male,{Ontario|Barrie|Canada}
Brent Seabrook,1985-01-01T00:00:00+02:00,1985-04-20,male,{British Columbia|Richmond British Columbia|Canada}
Brett Carson,1985-01-01T00:00:00+02:00,1985-11-29,male,{Saskatchewan|Regina Saskatchewan|Canada}
Brian Elliott,1985-01-01T00:00:00+02:00,1985-04-09,male,{Ontario|Newmarket Ontario|Canada}
Brian Ihnacak,1985-01-01T00:00:00+02:00,1985-04-10,,{Ontario|Toronto|Canada}
Brock McPherson,1985-01-01T00:00:00+02:00,1985-07-24,,{Ontario|Toronto|Canada}
Bryan Bridges,1985-01-01T00:00:00+02:00,1985-12-27,,{British Columbia|Victoria British Columbia|Canada}
Cédrick Desjardins,1985-01-01T00:00:00+02:00,1985-09-30,,{New Brunswick|Edmundston|Canada}
Cam Cunning,1985-01-01T00:00:00+02:00,1985-06-04,male,{British Columbia|Canada|Powell River British Columbia}
Jeff Caister,1985-01-01T00:00:00+02:00,1985-01-17,,{Ontario|Mississauga|Canada}
Jeff Carter,1985-01-01T00:00:00+02:00,{1985-01-01|1985-06-02},male,{Ontario|London Ontario|Canada}
Jeff Glass,1985-01-01T00:00:00+02:00,1985-11-19,male,{Alberta|Canada|Calgary}
Jeff Kyrzakos,1985-01-01T00:00:00+02:00,1985-02-06,male,{Ontario|Mississauga|Canada}
Jenny Lavigne,1985-01-01T00:00:00+02:00,1985-02-02,female,{Canada|Lac-au-Saumon Quebec|Quebec}
Jeremy Colliton,1985-01-01T00:00:00+02:00,1985-01-13,male,{Alberta|Canada|Blackie Alberta}
Jesse Gimblett,1985-01-01T00:00:00+02:00,1985-01-04,,{Newtonville Ontario|Canada}
Jimmy Bonneau,1985-01-01T00:00:00+02:00,1985-03-22,male,{Baie-Comeau|Canada|Quebec}
Andrew Gordon (ice hockey),1985-01-01T00:00:00+02:00,1985-12-13,male,{Nova Scotia|Canada|Halifax (former city)}
Andrew Ladd,1985-01-01T00:00:00+02:00,1985-12-12,male,{British Columbia|Maple Ridge British Columbia|Canada}
Andrew Lord,1985-01-01T00:00:00+02:00,1985-02-22,,{British Columbia|West Vancouver|Canada}
Martin Houle,1985-01-01T00:00:00+02:00,1985-02-12,,{Canada|Montreal|Quebec}
Mason Raymond,1985-01-01T00:00:00+02:00,1985-09-17,male,{Alberta|Canada|Cochrane Alberta}
Matt Caruana,1985-01-01T00:00:00+02:00,1985-06-07,male,{Ontario|Orono Ontario|Bowmanville|Canada}
Matt Clackson,1985-01-01T00:00:00+02:00,1985-04-26,,{Saskatchewan|Saskatoon|Canada}
Matt Fornataro,1985-01-01T00:00:00+02:00,1985-06-26,male,{Alberta|Canada|Calgary}
Matt Francis,1985-01-01T00:00:00+02:00,1985-09-27,,{British Columbia|Surrey British Columbia|Canada}
Matt Pierce (ice hockey),1985-01-01T00:00:00+02:00,1985-05-05,male,{Ontario|Arnprior|Canada}
Matt Robinson (ice hockey),1985-01-01T00:00:00+02:00,1985-08-13,,{British Columbia|Surrey British Columbia|Canada}
Matt Smyth,1985-01-01T00:00:00+02:00,1985-07-03,male,{Ontario|Georgian Bluffs|Canada}
Maxim Lapierre,1985-01-01T00:00:00+02:00,1985-03-29,male,{St. Leonard Quebec|Canada|Quebec}
Meaghan Mikkelson-Reid,1985-01-01T00:00:00+02:00,1985-01-04,female,{Saskatchewan|Regina Saskatchewan|Canada}
Nathan Horton,1985-01-01T00:00:00+02:00,1985-05-29,,{Ontario|Welland|Canada}
Nathan McIver,1985-01-01T00:00:00+02:00,1985-01-06,male,{Prince Edward Island|Summerside Prince Edward Island|Canada}
Nathan Saunders,1985-01-01T00:00:00+02:00,1985-04-25,,{Prince Edward Island|Canada|Charlottetown}
Neil Graham,1985-01-01T00:00:00+02:00,1985-04-21,male,{Alberta|Canada|Calgary}
Nick Johnson (ice hockey born 1985),1985-01-01T00:00:00+02:00,1985-12-24,,{Alberta|Canada|Calgary}
Nick St. Pierre,1985-01-01T00:00:00+02:00,1985-03-07,male,{Canada|Quebec|Saint-Étienne-de-Beauharnois Quebec|St-Etienne_Quebec}
Nigel Dawes,1985-01-01T00:00:00+02:00,1985-02-09,male,{Manitoba|Winnipeg|Canada}
Chris Holt (ice hockey),1985-01-01T00:00:00+02:00,1985-06-05,male,{British Columbia|Vancouver|Canada}
Clarke MacArthur,1985-01-01T00:00:00+02:00,1985-04-06,male,{Alberta|Lloydminster|Canada}
Clayton Stoner,1985-01-01T00:00:00+02:00,1985-02-19,,{British Columbia|Port McNeill|Canada}
Sabrina Harbec,1985-01-01T00:00:00+02:00,1985-03-20,,{Saint-Hubert Quebec|Canada|Quebec}
Sarah Vaillancourt,1985-01-01T00:00:00+02:00,1985-05-08,female,{Canada|Sherbrooke|Quebec}
Scott Langdon,1985-01-01T00:00:00+02:00,{1985-01-06|1985-05-12},male,{Ontario|Canada|Ancaster Ontario}
Sean Bentivoglio,1985-01-01T00:00:00+02:00,1985-10-16,,{Ontario|Thorold|Canada}
Aaron Brocklehurst,,1985-06-10,,{Nanaimo|Canada}
Aaron Lee (ice hockey),1985-01-01T00:00:00+02:00,1985-02-21,,{Canada|Calgary}
Aaron Volpatti,1985-01-01T00:00:00+02:00,{1985-03-30|1985-05-30},,{British Columbia|Revelstoke British Columbia|Canada}
Adam Cracknell,1985-01-01T00:00:00+02:00,{1985-07-05|1985-07-15},,{Saskatchewan|Prince Albert Saskatchewan|Canada}
Adam Dennis,1985-01-01T00:00:00+02:00,1985-02-08,,{Ontario|Toronto|Canada}
Carter Hutton,1985-01-01T00:00:00+02:00,1985-12-19,male,{Ontario|Canada|Thunder Bay}
Chad Klassen,1985-01-01T00:00:00+02:00,1985-04-16,male,{Saskatchewan|Warman Saskatchewan|Canada}
Will Colbert,1985-01-01T00:00:00+02:00,1985-02-06,male,{Ontario|Arnprior|Canada}
Colin Fraser,1985-01-01T00:00:00+02:00,1985-01-28,male,{British Columbia|Surrey British Columbia|Sicamous|Canada}
Corey Perry,1985-01-01T00:00:00+02:00,1985-05-16,male,{Ontario|Peterborough|Temiskaming Shores|Canada}
Dan DaSilva,1985-01-01T00:00:00+02:00,1985-04-30,,{Saskatchewan|Saskatoon|Canada}
Dan Turple,1985-01-01T00:00:00+02:00,1985-01-01,,{Hamilton Ontario|Ontario|Canada}
Daniel Carcillo,1985-01-01T00:00:00+02:00,1985-01-28,,{Ontario|Canada|King City Ontario}
John Mitchell (ice hockey born 1985),1985-01-01T00:00:00+02:00,1985-01-22,male,{Ontario|Oakville Ontario|Canada}
Jonathan Boutin,1985-01-01T00:00:00+02:00,1985-03-28,male,{Granby Quebec|Canada|Quebec}
Jonathan Paiement,1985-01-01T00:00:00+02:00,1985-03-07,male,{Canada|Montreal|Quebec}
Jordan Smith (ice hockey),1985-01-01T00:00:00+02:00,1985-11-04,,{Ontario|Canada|Sault Ste. Marie Ontario}
Kevin Du,1985-01-01T00:00:00+02:00,1985-07-25,,{Alberta|Spruce Grove|Canada}
Kevin Lavallee (ice hockey born 1985),1985-01-01T00:00:00+02:00,1985-05-14,male,{Saskatchewan|Moose Jaw|Canada}
Kevin Nastiuk,1985-01-01T00:00:00+02:00,1985-07-20,,{Alberta|Edmonton|Canada}
Kira Hurley,1985-01-01T00:00:00+02:00,1985-01-03,,{Ontario|Toronto|Canada}
Eric Hunter,1986-01-01T00:00:00+02:00,{1986-08-11|1986-09-11},male,{Manitoba|Winnipeg|Canada}
Thomas Beauregard,1986-01-01T00:00:00+02:00,1986-02-09,male,{Canada|Montreal}
Tim Crowder (ice hockey),1986-01-01T00:00:00+02:00,1986-10-16,male,{British Columbia|Victoria British Columbia|Canada}
Tim Spencer (ice hockey),1986-01-01T00:00:00+02:00,1986-02-02,male,{Saskatchewan|Canada|Carnduff}
Todd Perry (ice hockey),1986-01-01T00:00:00+02:00,1986-12-13,,{Ontario|South Stormont|Canada}
Luke Piggott,1986-01-01T00:00:00+02:00,1986-04-03,,{Alberta|Canada|Calgary}
Greg Stewart (ice hockey),1986-01-01T00:00:00+02:00,1986-05-21,,{Ontario|Kitchener Ontario|Canada}
Garrett Festerling,1986-01-01T00:00:00+02:00,1986-03-03,male,{British Columbia|Canada|Prince George British Columbia}
Patrick Bordeleau,1986-01-01T00:00:00+02:00,1986-03-23,,{Canada|Montreal|Quebec}
Paul McIlveen,1986-01-01T00:00:00+02:00,1986-03-24,male,{Ontario|Waterloo Ontario|Canada}
Derek Dorsett,1986-01-01T00:00:00+02:00,1986-12-20,,{Saskatchewan|Kindersley|Canada}
Derek Keller (ice hockey),1986-01-01T00:00:00+02:00,1986-10-18,,{Saskatchewan|Canada|Wilkie Saskatchewan}
Derek Matheson,1986-01-01T00:00:00+02:00,1986-09-07,male,{Ontario|Durham Ontario|Canada}
Devan Dubnyk,1986-01-01T00:00:00+02:00,1986-05-04,male,{Saskatchewan|Regina Saskatchewan|Canada}
Ryan Annesley,1986-01-01T00:00:00+02:00,1986-03-02,male,{Ontario|Ajax Ontario|Canada}
Ryan Donald,1986-01-01T00:00:00+02:00,1986-09-10,male,{Alberta|St. Albert Alberta|Canada}
Ryan Garlock,1986-01-01T00:00:00+02:00,1986-04-24,,{Ontario|Canada|Iroquois Falls}
Ryan Menei,1986-01-01T00:00:00+02:00,1986-07-31,male,{Manitoba|Winnipeg|Canada}
Sébastien Bisaillon,1986-01-01T00:00:00+02:00,1986-12-08,,{Canada|Mont-Laurier|Quebec}
Michael Busto,1986-01-01T00:00:00+02:00,1986-06-20,,{British Columbia|Canada|Burnaby}
Michael Funk,1986-01-01T00:00:00+02:00,1986-08-15,male,{British Columbia|Canada|Abbotsford British Columbia}
Michael Vernace,1986-01-01T00:00:00+02:00,1986-05-26,male,{Ontario|Toronto|Canada}
Micheal Haley,1986-01-01T00:00:00+02:00,1986-03-30,male,{Ontario|Guelph|Canada}
Mike Blunden,1986-01-01T00:00:00+02:00,1986-12-15,,{Ontario|Toronto|Canada}
Mike Card,1986-01-01T00:00:00+02:00,1986-02-18,,{Ontario|Kitchener Ontario|Canada}
Mike McKenzie (ice hockey),1986-01-01T00:00:00+02:00,1986-04-29,male,{Ontario|Canada|Whitby Ontario}
Mike McLean (ice hockey),1986-01-01T00:00:00+02:00,1986-01-06,male,{Ontario|Oshawa|Canada}
Tommy Grant (ice hockey),1986-01-01T00:00:00+02:00,1986-08-29,male,{British Columbia|North Vancouver (city)|Canada}
Trevor Kell,1986-01-01T00:00:00+02:00,1986-06-23,,{Ontario|Canada|Thunder Bay}
Tyler Bozak,1986-01-01T00:00:00+02:00,1986-03-19,,{Saskatchewan|Regina Saskatchewan|Canada}
Tyler Donati,1986-01-01T00:00:00+02:00,1986-10-17,,{Ontario|Oakville Ontario|Canada}
Tyler Kennedy,1986-01-01T00:00:00+02:00,1986-07-15,,{Canada|Sault Ste. Marie Ontario}
Tyler Spurgeon,1986-01-01T00:00:00+02:00,1986-04-10,male,{Alberta|Edmonton|Canada}
Shane Lust,1986-01-01T00:00:00+02:00,1986-08-29,male,{Alberta|Canada|Calgary}
Shannon Szabados,1986-01-01T00:00:00+02:00,1986-08-06,female,{Alberta|Edmonton|Canada}
Simon Courcelles,1986-01-01T00:00:00+02:00,1986-06-10,,{Canada|Laval Quebec|Quebec}
