name,birthYear,birthDate,gender,birthplace
Quentin Garcia,1987-01-01T00:00:00+02:00,1987-05-26,male,France
Alec Martinez,1987-01-01T00:00:00+02:00,1987-07-26,male,{Michigan|Rochester Michigan|Rochester Hills Michigan|United States}
Alec Richards,1987-01-01T00:00:00+02:00,1987-06-29,,{Minnesota|Robbinsdale Minnesota|United States}
Aleksandr Kucheryavenko,1987-01-01T00:00:00+02:00,1987-08-27,male,Russia
Aleksandr Shibaev (ice hockey),1987-01-01T00:00:00+02:00,{1987-01-18|1987-04-18},male,{Moscow|Russia}
Aleksei Shvalev,1987-01-01T00:00:00+02:00,1987-05-25,,{Russia|Saint Petersburg}
Aleksi Holmberg,1987-01-01T00:00:00+02:00,1987-03-17,,{Finland|Helsinki}
Alex Stalock,1987-01-01T00:00:00+02:00,1987-07-28,,{Minnesota|South St. Paul Minnesota|United States}
Alexander Bonsaksen,1987-01-01T00:00:00+02:00,1987-01-24,male,{Norway|Oslo}
Alexander Bumagin,1987-01-01T00:00:00+02:00,1987-03-01,male,{Soviet Union|Tolyatti}
Alexander Hellström,1987-01-01T00:00:00+02:00,1987-04-17,,{Sweden|Falun}
Alexander Kalyanin,1987-01-01T00:00:00+02:00,1987-09-24,,{Soviet Union|Chelyabinsk}
Alexander Kitarov,1987-01-01T00:00:00+02:00,1987-06-18,male,{Belarus|Soviet Union|Navapolatsk|Byelorussian Soviet Socialist Republic}
Alexander Kucheryavenko,1987-01-01T00:00:00+02:00,1987-08-27,,{Russia|Belgorod}
Alexander Loginov,1987-01-01T00:00:00+02:00,1987-02-18,,{Soviet Union|Ufa|Russian Soviet Federative Socialist Republic}
Alexander Mereskin,1987-01-01T00:00:00+02:00,1987-12-03,,{Moscow|Russia}
Alexander Ribbenstrand,1987-01-01T00:00:00+02:00,1987-01-09,,{Stockholm|Sweden}
Alexander Romanovsky (ice hockey),1987-01-01T00:00:00+02:00,1987-06-08,male,{Moscow|Russia}
Alexander Salák,1987-01-01T00:00:00+02:00,1987-01-05,male,{Czechoslovakia|Strakonice}
Alexander Sundström,1987-01-01T00:00:00+02:00,1987-03-14,male,{British Columbia|Vancouver|Canada}
Alexander Vasiliev (ice hockey b. 1987),1987-01-01T00:00:00+02:00,1987-01-03,,Russia
Alexander Weiss,1987-01-01T00:00:00+02:00,1987-01-29,,{Germany|Titisee-Neustadt}
Alexandre Picard-Hooper,1987-01-01T00:00:00+02:00,1987-05-25,male,{Boucherville|Canada|Quebec}
Alexei Sopin,1987-01-01T00:00:00+02:00,1987-03-04,,{Russia|Zhukovsky}
Richard Clune,1987-01-01T00:00:00+02:00,1987-04-25,,{Ontario|Toronto|Canada}
Richard Gynge,1987-01-01T00:00:00+02:00,1987-02-01,male,{Sweden|Tyresö Municipality}
Rick Parry (ice hockey),1987-01-01T00:00:00+02:00,1987-11-02,male,{Kauri New Zealand|New Zealand men's national ice hockey team}
Rick Schofield,1987-01-01T00:00:00+02:00,1987-04-23,male,{Ontario|Canada|Pickering Ontario}
Robert Rosén,1987-01-01T00:00:00+02:00,1987-06-25,,{Sweden|Alvesta}
Robin Álvarez,1987-01-01T00:00:00+02:00,1987-08-16,male,{Malmö|Sweden}
Robin Grossmann,1987-01-01T00:00:00+02:00,1987-08-17,,Dintikon
Robin Lindqvist,1987-01-01T00:00:00+02:00,1987-08-16,male,{Boden Sweden|Sweden}
T. J. Fast,1987-01-01T00:00:00+02:00,1987-09-02,,{Alberta|Canada|Calgary}
Takafumi Yamashita,1987-01-01T00:00:00+02:00,1987-11-11,male,{Japan|Tomakomai Hokkaido}
Takeshi Ishizuka,1987-01-01T00:00:00+02:00,1987-04-23,male,{Japan|Tomakomai Hokkaido}
Taylor Chorney,1987-01-01T00:00:00+02:00,1987-04-27,male,{Ontario|Canada|Thunder Bay}
Teddy Trabichet,1987-01-01T00:00:00+02:00,1987-03-10,,{Échirolles|France}
Teemu Laakso,1987-01-01T00:00:00+02:00,1987-08-27,male,{Finland|Tuusula}
Teemu Rinkinen,1987-01-01T00:00:00+02:00,{1987-03-03|1987-03-07},,{Finland|Hollola}
Evan Trupp,1987-01-01T00:00:00+02:00,1987-10-22,male,{Alaska|Anchorage Alaska|United States}
Evgeny Busygin,1987-01-01T00:00:00+02:00,1987-09-09,,{Moscow|Russia}
Evgeny Korotkov,1987-01-01T00:00:00+02:00,1987-12-10,,{Moscow|Russia}
Evgeny Ryasensky,1987-01-01T00:00:00+02:00,{1987-03-06|1987-07-18},male,{Russia|Tver}
Fabian Weinhandl,1987-01-01T00:00:00+02:00,1987-01-03,,
Daniel Rákos,1987-01-01T00:00:00+02:00,1987-05-25,male,{Czech Republic|Pardubice}
Daniel Rahimi,1987-01-01T00:00:00+02:00,1987-04-28,male,{Sweden|Umeå}
Daniel Ryder,1987-01-01T00:00:00+02:00,1987-01-12,male,{Newfoundland and Labrador|Bonavista Newfoundland and Labrador|Canada}
Danijel Kovacic,1987-01-01T00:00:00+02:00,1987-07-03,male,{Germany|Rosenheim}
Darren Helm,1987-01-01T00:00:00+02:00,1987-01-21,,{Manitoba|Rural Municipality of St. Andrews|Canada}
Daryl Boyle,1987-01-01T00:00:00+02:00,1987-02-24,male,{British Columbia|Canada|Sparwood British Columbia}
Dave Phillips (ice hockey),1987-01-01T00:00:00+02:00,1987-08-14,,{England|United Kingdom|Beverley}
David Kuchejda,1987-01-01T00:00:00+02:00,{1987-06-12|1987-07-12},male,{Czechoslovakia|Opava}
David McIntyre,1987-01-01T00:00:00+02:00,1987-02-04,,{Ontario|Georgina Ontario|Canada}
David Meckler,1987-01-01T00:00:00+02:00,1987-07-09,male,{Illinois|Highland Park Illinois}
David Schlemko,1987-01-01T00:00:00+02:00,1987-05-07,,{Edmonton|Canada|Albeta}
David Zucker (ice hockey),1987-01-01T00:00:00+02:00,{1987-10-11|1987-11-11},male,
Dean Ouellet,1987-01-01T00:00:00+02:00,1987-08-05,male,{New Brunswick|Edmundston|Canada}
Gilbert Brulé,1987-01-01T00:00:00+02:00,1987-01-01,,{Alberta|Edmonton|Canada}
Gints Meija,1987-01-01T00:00:00+02:00,1987-09-04,male,{Riga|Soviet Union|Latvian Soviet Socialist Republic}
Gisele Marvin,1987-01-01T00:00:00+02:00,1987-03-07,,{Minnesota|Warroad Minnesota|United States}
Mitchell Villani,1987-01-01T00:00:00+02:00,1987-08-13,male,{Adelaide|South Australia}
Morten Madsen,1987-01-01T00:00:00+02:00,1987-01-16,male,{Denmark|Rødovre}
Myles Stoesz,1987-01-01T00:00:00+02:00,1987-02-15,male,{Manitoba|Steinbach Manitoba}
Ben Gazdic,1987-01-01T00:00:00+02:00,1987-08-11,male,{Ontario|Toronto|Canada}
Ben Holmstrom,1987-01-01T00:00:00+02:00,1987-04-09,,{Colorado|Colorado Springs Colorado|United States}
Ben Street (ice hockey),1987-01-01T00:00:00+02:00,1987-02-13,male,{British Columbia|Coquitlam|Canada}
Benn Ferriero,1987-01-01T00:00:00+02:00,1987-04-29,,{Boston|Massachusetts|United States}
Benn Olson,1987-01-01T00:00:00+02:00,1987-04-29,,{British Columbia|Port McNeill|Canada}
Bobby Bolt,1987-01-01T00:00:00+02:00,1987-04-29,,{Ontario|Canada|Thunder Bay}
Bobby Butler (ice hockey),1987-01-01T00:00:00+02:00,1987-04-26,male,{Marlborough Massachusetts|Massachusetts|United States}
Bobby Hughes,1987-01-01T00:00:00+02:00,1987-11-11,male,{Ontario|Canada|Richmond Hill Ontario}
Bobby Ryan,1987-01-01T00:00:00+02:00,1987-03-17,male,{New Jersey|Cherry Hill New Jersey|United States}
Botond Flinta,1987-01-01T00:00:00+02:00,1987-10-04,male,{Romania|Miercurea Ciuc}
Brad Cole,1987-01-01T00:00:00+02:00,1987-10-21,,{Manitoba|Canada|Miniota Manitoba}
Brad Snetsinger,1987-01-01T00:00:00+02:00,1987-04-08,,{Ontario|Ajax Ontario|Canada}
Brandon Bollig,1987-01-01T00:00:00+02:00,1987-01-31,,{Missouri|St. Charles Missouri|United States}
Brandon Gentile,1987-01-01T00:00:00+02:00,1987-04-23,,Clarkston Michigan
Branislav Konrád,1987-01-01T00:00:00+02:00,1987-10-10,male,{Czechoslovakia|Nitra}
Brayden Irwin,1987-01-01T00:00:00+02:00,1987-03-24,male,{Ontario|Toronto|Canada}
Brendan Mikkelson,1987-01-01T00:00:00+02:00,1987-06-22,male,{Saskatchewan|Regina Saskatchewan|Canada}
Brendon Nash,1987-01-01T00:00:00+02:00,1987-03-31,male,{British Columbia|Kamloops|Canada}
Brett Sutter,1987-01-01T00:00:00+02:00,1987-06-02,male,{Alberta|Canada|Viking Alberta}
Brian Foster (ice hockey),1987-01-01T00:00:00+02:00,1987-02-04,male,{New Hampshire|Pembroke New Hampshire|United States}
Brian Lee (ice hockey born 1987),1987-01-01T00:00:00+02:00,1987-03-26,male,{Minnesota|Moorhead Minnesota|United States}
Brianne McLaughlin,1987-01-01T00:00:00+02:00,1987-06-20,female,{Ohio|Sheffield Ohio|United States|Sheffield_Village_Ohio}
Brock Bradford,1987-01-01T00:00:00+02:00,1987-01-07,male,{British Columbia|Burnaby}
Brock Matheson,1987-01-01T00:00:00+02:00,1987-05-28,male,{Ontario|Gananoque|Canada}
Brock Trotter,1987-01-01T00:00:00+02:00,1987-01-16,male,{Manitoba|Brandon Manitoba|Canada}
Brodie Dupont,1987-01-01T00:00:00+02:00,1987-02-17,male,{Manitoba|Russell Manitoba|Canada}
Bryan Haczyk,1987-01-01T00:00:00+02:00,{1987-05-16|1987-05-17},male,{New Jersey|Nutley New Jersey|Secaucus New Jersey}
Bryan Little,1987-01-01T00:00:00+02:00,1987-11-12,,{Alberta|Edmonton|Canada}
Cal Clutterbuck,1987-01-01T00:00:00+02:00,1987-11-18,,{Ontario|Welland}
Cam Talbot,1987-01-01T00:00:00+02:00,1987-07-05,male,{Ontario|Caledonia Ontario|Canada}
Venla Hovi,1987-01-01T00:00:00+02:00,1987-10-28,female,
Viktor Dovgan,1987-01-01T00:00:00+02:00,1987-02-27,,{Moscow|Russia}
Vili Sopanen,,1987-10-21,,{Finland|Valkeala}
Ville Korhonen,,1987-05-20,,{Finland|Tampere}
Vince Rocco,1987-01-01T00:00:00+02:00,1987-06-26,male,{Ontario|Canada|Woodbridge Ontario}
Vitaly Anikeyenko,1987-01-01T00:00:00+02:00,1987-01-02,,{Soviet Union|Ukrainian Soviet Socialist Republic|Kiev}
Vladimír Mihálik,1987-01-01T00:00:00+02:00,1987-01-29,,{Czechoslovakia|Prešov}
Vladimír Sobotka,1987-01-01T00:00:00+02:00,1987-07-02,,{Czechoslovakia|Třebíč}
Vladimír Svačina,1987-01-01T00:00:00+02:00,1987-04-28,male,{Czechoslovakia|Studénka}
Vladimir Markelov (ice hockey),1987-01-01T00:00:00+02:00,1987-08-31,,
Vyacheslav Buravchikov,1987-01-01T00:00:00+02:00,1987-05-22,male,{Moscow|Soviet Union|Russian Soviet Federative Socialist Republic}
Vyacheslav Trukhno,1987-01-01T00:00:00+02:00,1987-02-22,male,{Russia|Khimki}
Wade MacLeod,1987-01-01T00:00:00+02:00,1987-01-20,,{British Columbia|Coquitlam|Canada}
Jean-Philippe Levasseur,1987-01-01T00:00:00+02:00,1987-01-15,male,{Victoriaville|Canada|Quebec}
Jeff Frazee,1987-01-01T00:00:00+02:00,1987-05-13,male,{Minnesota|Edina Minnesota|United States}
Jeff May,1987-01-01T00:00:00+02:00,1987-04-04,,{British Columbia|Richmond British Columbia|Canada}
Jeff Penner,1987-01-01T00:00:00+02:00,1987-04-13,male,{Manitoba|Steinbach Manitoba|Canada}
Jeff Petry,1987-01-01T00:00:00+02:00,1987-12-09,male,{Ann Arbor Michigan|Michigan|United States}
Jeff Zatkoff,1987-01-01T00:00:00+02:00,1987-06-09,male,{Detroit|Michigan|United States}
Jenni Hiirikoski,1987-01-01T00:00:00+02:00,1987-03-30,female,{Finland|Lempäälä}
Jennifer Harß,1987-01-01T00:00:00+02:00,1987-07-14,female,{Füssen|West Germany}
Jeremy Dehner,1987-01-01T00:00:00+02:00,1987-04-25,male,{Madison Wisconsin|Wisconsin|United States}
Jesper Jensen (ice hockey born 1987),1987-01-01T00:00:00+02:00,1987-05-02,male,{Sweden|Nybro}
Jesse Joensuu,1987-01-01T00:00:00+02:00,1987-10-05,,{Finland|Pori}
Anže Kopitar,1987-01-01T00:00:00+02:00,1987-08-24,,{Socialist Federal Republic of Yugoslavia|Jesenice Jesenice|Socialist Republic of Slovenia}
András Benk,1987-01-01T00:00:00+02:00,1987-09-03,,{Hungary|Budapest}
Andreas Engqvist,1987-01-01T00:00:00+02:00,1987-12-23,,{Stockholm|Sweden}
Andreas Molinder,1987-01-01T00:00:00+02:00,1987-02-23,male,{Sweden|Sollefteå}
Andreas Nödl,1987-01-01T00:00:00+02:00,1987-02-28,male,{Vienna|Austria}
Andreas Thuresson,1987-01-01T00:00:00+02:00,1987-11-18,male,{Sweden|Kristianstad}
Andrei Grankin,1987-01-01T00:00:00+02:00,1987-01-08,,{Moscow|Russia}
Andrei Kiryukhin,1987-01-01T00:00:00+02:00,1987-08-04,male,{Soviet Union|Yaroslavl}
Andrei Korabeynikov,1987-01-01T00:00:00+02:00,1987-04-01,,{Soviet Union|Oskemen|Kazakh Soviet Socialist Republic}
Andrei Zubarev,1987-01-01T00:00:00+02:00,1987-03-03,male,{Soviet Union|Ufa}
Andrew Cogliano,1987-01-01T00:00:00+02:00,1987-06-14,male,{Ontario|Toronto|Canada}
Andrew Dickson (ice hockey),1987-01-01T00:00:00+02:00,1987-11-02,,{Northern Ireland|Ballymoney}
Andrew Fournier,1987-01-01T00:00:00+02:00,1987-11-05,male,{Ontario|Amherstview Ontario|Canada}
Andrew Krelove,1987-01-01T00:00:00+02:00,1987-04-15,male,{Ontario|Canada|Thunder Bay}
Andy Bohmbach,1987-01-01T00:00:00+02:00,1987-02-25,male,{Wisconsin|Hudson Wisconsin|United States}
Leo Komarov,1987-01-01T00:00:00+02:00,1987-01-23,male,{Soviet Union|Estonian Soviet Socialist Republic|Narva}
Leonardo Genoni,1987-01-01T00:00:00+02:00,1987-08-28,,{Switzerland|Semione}
Linus Fernström,1987-01-01T00:00:00+02:00,{1987-04-10|1987-08-19},,{Sweden|Stenungsund}
Linus Morin,1987-01-01T00:00:00+02:00,1987-01-30,male,{Uppsala|Sweden}
Linus Omark,1987-01-01T00:00:00+02:00,1987-02-05,male,{Sweden|Övertorneå}
Lou Sarcone,1987-01-01T00:00:00+02:00,{1987-01-01T00:00:00+02:00|1987-03-03},male,{New Jersey|Marlton|United States}
Lou Yue,1987-01-01T00:00:00+02:00,1987-04-22,female,{Heilongjiang|Harbin}
Felix Schütz,1987-01-01T00:00:00+02:00,1987-11-03,,{West Germany|Erding}
Florian Dinhopel,1987-01-01T00:00:00+02:00,1987-01-13,,
Florian Ondruschka,1987-01-01T00:00:00+02:00,1987-06-24,male,{Germany|Selb}
François-Henri Désérable,1987-01-01T00:00:00+02:00,1987-02-06,,{Amiens|France}
Francis Paré,1987-01-01T00:00:00+02:00,1987-06-30,male,{LeMoyne Quebec|Canada|Quebec}
Martin Dudáš,1987-01-01T00:00:00+02:00,1987-03-17,male,{Czech Republic|Ostrava}
Martin Fous,1987-01-01T00:00:00+02:00,1987-01-14,male,{Czech Republic|Šumperk}
Martin Gründling,1987-01-01T00:00:00+02:00,1987-02-13,,{Slovakia|Holíč}
Martin Hanzal,1987-01-01T00:00:00+02:00,1987-02-20,,{Czechoslovakia|České Budějovice}
Martin Heřman,1987-01-01T00:00:00+02:00,1987-06-23,male,
Martin Johansson (ice hockey born 1987),1987-01-01T00:00:00+02:00,1987-10-24,male,{Sweden|Landskrona}
Mathieu Carle,1987-01-01T00:00:00+02:00,1987-09-30,male,{Canada|Buckingham Quebec|Quebec}
Mathieu Reverdin,1987-01-01T00:00:00+02:00,1987-07-22,,
Mats Zuccarello,1987-01-01T00:00:00+02:00,1987-09-01,male,{Norway|Oslo}
Matt Irwin,1987-01-01T00:00:00+02:00,1987-11-29,,{British Columbia|Brentwood Bay British Columbia|Canada}
Matt Larke,1987-01-01T00:00:00+02:00,1987-06-15,male,{Michigan|Oxford Michigan|United States}
Matt Marquardt,1987-01-01T00:00:00+02:00,1987-07-19,male,North Bay Ontario
Matt Pelech,1987-01-01T00:00:00+02:00,1987-09-04,male,{Ontario|Toronto|Canada}
Matthew Glasser,1987-01-01T00:00:00+02:00,1987-06-11,male,{Alberta|Canada|Calgary}
Matthew Rich,1987-01-01T00:00:00+02:00,1987-06-24,male,{Scotland|United Kingdom|Glasgow}
Matthias Potthoff,1987-01-01T00:00:00+02:00,1987-10-26,male,{Germany|Wickede}
Mattias Modig,1987-01-01T00:00:00+02:00,1987-04-01,male,Luleå
Mattias Ritola,1987-01-01T00:00:00+02:00,1987-03-14,,{Sweden|Borlänge}
Mattias Sjögren,1987-01-01T00:00:00+02:00,1987-11-27,,{Sweden men's national ice hockey team|Landskrona}
Maury Edwards,1987-01-01T00:00:00+02:00,1987-03-16,,{Alberta|Canada|Rocky Rapids Alberta}
Maxim Noreau,1987-01-01T00:00:00+02:00,1987-05-24,male,{Canada|Montreal|Quebec}
Maxime Lacroix,1987-01-01T00:00:00+02:00,1987-06-05,male,{Quebec City|Canada|Quebec}
Meghan Agosta-Marciano,1987-01-01T00:00:00+02:00,1987-02-12,female,{Ontario|Kingsville Ontario|Windsor Ontario|Canada}
Meghan Duggan,1987-01-01T00:00:00+02:00,1987-09-03,female,{Danvers Massachusetts|Massachusetts|United States}
Nathan Gerbe,1987-01-01T00:00:00+02:00,1987-07-24,male,{Michigan|Oxford Michigan|United States}
Nick Drazenovic,1987-01-01T00:00:00+02:00,1987-01-14,male,{British Columbia|Canada|Prince George British Columbia}
Nick Foligno,1987-01-01T00:00:00+02:00,1987-10-31,,{Buffalo New York|United States|New York}
Nick Holden,1987-01-01T00:00:00+02:00,1987-05-15,,{Alberta|St. Albert Alberta|Canada}
Nicklas Bäckström,1987-01-01T00:00:00+02:00,1987-11-23,,{Sweden|Gävle|Valbo}
Niclas Bergfors,1987-01-01T00:00:00+02:00,1987-03-07,male,{Sweden|Södertälje}
Nicolas Blanchard,1987-01-01T00:00:00+02:00,1987-05-31,male,{Granby Quebec|Canada|Quebec}
Nicole Bullo,1987-01-01T00:00:00+02:00,1987-07-18,female,{Switzerland|Bellinzona}
Nikita Bespalov,1987-01-01T00:00:00+02:00,1987-12-28,,{Moscow|Russia}
Niklas Hjalmarsson,1987-01-01T00:00:00+02:00,1987-06-06,,{Sweden|Eksjö}
Nikola Gajovský,1987-01-01T00:00:00+02:00,{1987-02-24|1987-03-16},male,{Czech Republic|Písek}
Nikolai Belov (ice hockey),1987-01-01T00:00:00+02:00,1987-08-13,,{Moscow|Russia men's national ice hockey team}
Nikolai Stasenko,1987-01-01T00:00:00+02:00,1987-02-15,male,{Soviet Union|Russian Soviet Federative Socialist Republic|Roshchino_Primorsky_Krai}
Nina Tikkinen,1987-01-01T00:00:00+02:00,1987-02-06,,{Finland|Salo Finland}
Hovnan Markosyan,1987-01-01T00:00:00+02:00,1987-07-19,male,
Hunter Bishop,1987-01-01T00:00:00+02:00,1987-09-05,male,{Alaska|Fairbanks Alaska|United States}
Ian McKenzie (ice hockey),1987-01-01T00:00:00+02:00,1987-05-23,,{Saskatchewan|Canada|Weyburn}
Ian O'Connor (ice hockey),1987-01-01T00:00:00+02:00,1987-06-18,male,{New Hampshire|Londonderry New Hampshire|United States}
Igor Makarov (ice hockey),1987-01-01T00:00:00+02:00,1987-09-19,male,{Moscow|Soviet Union|Russian Soviet Federative Socialist Republic}
Igor Musatov,1987-01-01T00:00:00+02:00,1987-09-23,male,{Moscow|Russia}
Igor Velichkin,1987-01-01T00:00:00+02:00,1987-07-03,,
Ilya Proskuryakov,1987-01-01T00:00:00+02:00,1987-02-21,,{Soviet Union|Magnitogorsk}
Ilya Zubov,1987-01-01T00:00:00+02:00,1987-02-14,male,{Soviet Union|Chelyabinsk}
Cho Min-ho,1987-01-01T00:00:00+02:00,1987-01-04,male,{South Korea|Seoul}
Chris Barton (ice hockey),1987-01-01T00:00:00+02:00,1987-07-12,male,{Alberta|Canada|Calgary}
Chris Bruton,1987-01-01T00:00:00+02:00,1987-01-23,male,{Alberta|Canada|Calgary}
Chris Clackson,1987-01-01T00:00:00+02:00,1987-01-27,male,{Pennsylvania|Pittsburgh|United States}
Chris Clark (ice hockey born 1987),1987-01-01T00:00:00+02:00,1987-06-10,male,{Pennsylvania|Philadelphia|United States}
Chris Connolly (ice hockey),1987-01-01T00:00:00+02:00,1987-07-23,male,Duluth Minnesota
Chris Huxley,1987-01-01T00:00:00+02:00,1987-02-10,male,{Weymouth Massachusetts|Massachusetts|United States}
Chris Lawrence (ice hockey),1987-01-01T00:00:00+02:00,1987-02-05,male,
Chris Moran (ice hockey),1987-01-01T00:00:00+02:00,1987-05-18,male,{Buffalo New York|United States|New York}
Chris Reed (ice hockey),1987-01-01T00:00:00+02:00,1987-08-03,male,Cleveland
Chris Stewart (ice hockey),1987-01-01T00:00:00+02:00,1987-10-30,,{Ontario|Toronto|Canada}
Chris VandeVelde,1987-01-01T00:00:00+02:00,1987-03-15,male,{Minnesota|Moorhead Minnesota|United States}
Christian Swärd,1987-01-01T00:00:00+02:00,1987-03-28,male,{Sweden|Karlstad}
Christian Wichert,1987-01-01T00:00:00+02:00,1987-05-10,male,Munich
Christoph Gawlik,1987-01-01T00:00:00+02:00,1987-08-10,male,{Germany|Deggendorf}
Sacha Treille,1987-01-01T00:00:00+02:00,1987-11-06,,{Grenoble|France}
Sami Faber,1987-01-01T00:00:00+02:00,1987-05-08,female,{Mount Sinai New York|United States|New York}
Sami Sandell,1987-01-01T00:00:00+02:00,1987-03-01,male,{Finland|Nokia Finland}
Sandro Schoenberger,1987-01-01T00:00:00+02:00,1987-01-14,male,{Czech Republic|Germany|Weiden in der Oberpfalz}
Sarah Parsons,1987-01-01T00:00:00+02:00,1987-07-27,female,
Scott Howes,1987-01-01T00:00:00+02:00,1987-09-03,male,{Ontario|Toronto|Canada|Dresden Ontario}
Scott Jackson (ice hockey),1987-01-01T00:00:00+02:00,1987-02-05,male,{British Columbia|Salmon Arm|Canada}
A. J. Gale,1987-01-01T00:00:00+02:00,1987-02-23,male,{British Columbia|Nanaimo|Canada}
Aaron Bogosian,1987-01-01T00:00:00+02:00,1987-01-17,male,{Massena New York|New York}
Aaron Lewicki,1987-01-01T00:00:00+02:00,1987-07-30,male,{Michigan|Livonia Michigan|United States}
Aatu Hämäläinen,1987-01-01T00:00:00+02:00,1987-02-28,,{Finland|Suonenjoki}
Adam Hobson,1987-01-01T00:00:00+02:00,1987-01-09,male,{British Columbia|Mission British Columbia|Canada}
Adam Perry (ice hockey),1987-01-01T00:00:00+02:00,1987-01-12,,{Ontario|Canada|Peterborough Ontario}
Carey Price,1987-01-01T00:00:00+02:00,1987-08-16,,{British Columbia|Vancouver|Canada|Anahim Lake}
Carl Sneep,1987-01-01T00:00:00+02:00,1987-11-05,,{Minnesota|Nisswa Minnesota|United States}
Casey Wellman,1987-01-01T00:00:00+02:00,1987-10-18,male,{California|Castro Valley California|United States}
Catherine Ward,1987-01-01T00:00:00+02:00,1987-02-27,female,{Canada|Mount Royal Quebec|Montreal|Quebec}
Chad Denny,1987-01-01T00:00:00+02:00,1987-03-27,male,{Sydney Nova Scotia|Canada}
Chad Rau,1987-01-01T00:00:00+02:00,1987-01-18,male,{Minnesota|Eden Prairie Minnesota|United States}
Wayne Savage,1987-01-01T00:00:00+02:00,1987-02-05,male,{Ontario|Canada|St. Thomas Ontario}
Wes Cunningham,1987-01-01T00:00:00+02:00,1987-03-09,,{Ontario|Canada|Dresden Ontario}
Will Acton,1987-01-01T00:00:00+02:00,1987-07-16,male,{Minnesota|Edina Minnesota|United States}
Cody Bass,1987-01-01T00:00:00+02:00,1987-01-07,,{Ontario|Owen Sound|Canada}
Cody Franson,1987-01-01T00:00:00+02:00,1987-08-08,male,{British Columbia|Salmon Arm|Sicamous|Canada}
Cody Reichard,1987-01-01T00:00:00+02:00,1987-02-18,male,{Ohio|Celina Ohio|United States}
Cody Wild,1987-01-01T00:00:00+02:00,1987-06-05,male,{Maine|Limestone Maine|United States}
Colby Pridham,1987-01-01T00:00:00+02:00,1987-08-07,male,{Prince Edward Island|Canada|O'Leary Prince Edward Island}
Colton Yellow Horn,1987-01-01T00:00:00+02:00,1987-05-05,,{Alberta|Brocket Alberta|Canada}
Cui Shanshan,1987-01-01T00:00:00+02:00,1987-05-08,female,
Dan Collins (ice hockey),1987-01-01T00:00:00+02:00,1987-02-26,,{Syracuse New York|United States|New York}
Dan Gendur,1987-01-01T00:00:00+02:00,1987-05-21,,{British Columbia|Vancouver|Canada}
Dan Sexton,1987-01-01T00:00:00+02:00,1987-04-29,male,{Minnesota|Apple Valley Minnesota|United States}
Daniel Bång,1987-01-01T00:00:00+02:00,1987-04-19,male,{Kista|Sweden}
John Murray (ice hockey born 1987),1987-01-01T00:00:00+02:00,1987-07-04,,{Pennsylvania|Lancaster Pennsylvania|United States}
Jon Kalinski,1987-01-01T00:00:00+02:00,1987-05-25,,{Alberta|Canada|Bonnyville Alberta}
Jonas Ahnelöv,1987-01-01T00:00:00+02:00,1987-12-11,,{Sweden|Huddinge Municipality}
Jonas Enlund,1987-01-01T00:00:00+02:00,1987-11-03,,{Finland|Helsinki}
Jonas Holøs,1987-01-01T00:00:00+02:00,1987-08-27,male,{Norway|Sarpsborg}
Jonas Junland,1987-01-01T00:00:00+02:00,1987-11-15,,{Sweden|Linköping}
Jonathan Janil,1987-01-01T00:00:00+02:00,1987-09-24,,{Caen|France}
Joni Haverinen,1987-01-01T00:00:00+02:00,1987-05-17,,{Finland|Uusikaupunki}
Joonas Koskinen,1987-01-01T00:00:00+02:00,1987-03-08,,{Finland|Ruovesi}
Joonas Riekkinen,1987-01-01T00:00:00+02:00,1987-08-11,,
Jordie Benn,1987-01-01T00:00:00+02:00,1987-07-26,male,{British Columbia|Victoria British Columbia|Canada}
